,precision,recall,f1-score,support
0.0,0.9735849056603774,0.9772727272727273,0.9754253308128544,264.0
1.0,0.9822695035460993,0.9857651245551602,0.9840142095914742,281.0
2.0,0.9847908745247148,0.9923371647509579,0.9885496183206107,261.0
3.0,0.9708029197080292,0.9779411764705882,0.9743589743589743,272.0
4.0,0.9548872180451128,0.9584905660377359,0.9566854990583805,265.0
5.0,0.9875518672199171,0.9714285714285714,0.9794238683127572,245.0
6.0,0.9876543209876543,0.975609756097561,0.9815950920245398,246.0
accuracy,0.9770992366412213,0.9770992366412213,0.9770992366412213,0.9770992366412213
macro avg,0.9773630870988435,0.976977869516186,0.9771503703542272,1834.0
weighted avg,0.9771489864864371,0.9770992366412213,0.9771048360208567,1834.0
