,precision,recall,f1-score,support
0.0,0.8237623762376237,0.803088803088803,0.8132942326490713,518.0
1.0,0.6724436741767764,0.7362428842504743,0.7028985507246377,527.0
2.0,0.8094117647058824,0.8888888888888888,0.8472906403940886,774.0
3.0,0.9259259259259259,0.9560229445506692,0.940733772342427,523.0
4.0,0.8,0.7841584158415842,0.7920000000000001,505.0
5.0,0.8320610687022901,0.7014157014157014,0.761173184357542,777.0
6.0,0.8713375796178344,0.8735632183908046,0.8724489795918368,783.0
accuracy,0.820739732244157,0.820739732244157,0.820739732244157,0.820739732244157
macro avg,0.8192774841951904,0.8204829794895608,0.8185484800085148,4407.0
weighted avg,0.822464140582325,0.820739732244157,0.8200680241911584,4407.0
