,precision,recall,f1-score,support
0.0,0.8679245283018868,0.9241071428571429,0.8951351351351351,448.0
1.0,0.9196217494089834,0.8606194690265486,0.8891428571428571,452.0
accuracy,0.8922222222222222,0.8922222222222222,0.8922222222222222,0.8922222222222222
macro avg,0.8937731388554351,0.8923633059418458,0.892138996138996,900.0
weighted avg,0.8938880215690064,0.8922222222222222,0.8921256799656799,900.0
