,precision,recall,f1-score,support
0.0,0.9620853080568721,0.918552036199095,0.9398148148148149,221.0
1.0,0.9154929577464789,0.9605911330049262,0.9375,203.0
accuracy,0.9386792452830188,0.9386792452830188,0.9386792452830188,0.9386792452830188
macro avg,0.9387891329016755,0.9395715846020105,0.9386574074074074,424.0
weighted avg,0.9397781214695847,0.9386792452830188,0.9387065426275332,424.0
