,precision,recall,f1-score,support
0.0,0.8962075848303394,0.898,0.897102897102897,500.0
1.0,0.9006211180124224,0.8996897621509824,0.900155199172271,967.0
2.0,0.95423855963991,0.95423855963991,0.95423855963991,1333.0
accuracy,0.9253571428571429,0.9253571428571429,0.9253571428571429,0.9253571428571429
macro avg,0.9170224208275574,0.9173094405969642,0.9171655519716927,2800.0
weighted avg,0.9253587191189937,0.9253571428571429,0.9253576879110837,2800.0
