,precision,recall,f1-score,support
0.0,0.3351063829787234,0.40384615384615385,0.36627906976744184,156.0
1.0,0.6815068493150684,0.6141975308641975,0.6461038961038961,324.0
accuracy,0.5458333333333333,0.5458333333333333,0.5458333333333333,0.5458333333333333
macro avg,0.5083066161468959,0.5090218423551757,0.506191482935669,480.0
weighted avg,0.5689266977557563,0.5458333333333333,0.5551608275445484,480.0
