,precision,recall,f1-score,support
0.0,0.543046357615894,0.5694444444444444,0.5559322033898306,288.0
1.0,0.5079365079365079,0.48120300751879697,0.49420849420849416,266.0
accuracy,0.5270758122743683,0.5270758122743683,0.5270758122743683,0.5270758122743683
macro avg,0.525491432776201,0.5253237259816207,0.5250703487991624,554.0
weighted avg,0.5261885597553945,0.5270758122743683,0.5262959098117882,554.0
