,precision,recall,f1-score,support
0.0,0.47474747474747475,0.5402298850574713,0.5053763440860215,87.0
1.0,0.7142857142857143,0.6578947368421053,0.684931506849315,152.0
accuracy,0.6150627615062761,0.6150627615062761,0.6150627615062761,0.6150627615062761
macro avg,0.5945165945165946,0.5990623109497883,0.5951539254676683,239.0
weighted avg,0.627089786085602,0.6150627615062761,0.6195704224961496,239.0
