,precision,recall,f1-score,support
0.0,0.22570532915360503,0.33962264150943394,0.2711864406779661,212.0
1.0,0.36428571428571427,0.6200607902735562,0.4589426321709786,329.0
2.0,1.0,0.2028301886792453,0.33725490196078434,424.0
accuracy,0.37512953367875645,0.37512953367875645,0.37512953367875645,0.37512953367875645
macro avg,0.5299970144797731,0.3875045401540785,0.35579465826990964,965.0
weighted avg,0.6131601344876314,0.37512953367875645,0.364227699315392,965.0
