,precision,recall,f1-score,support
0.0,0.29411764705882354,0.36585365853658536,0.32608695652173914,41.0
1.0,0.8771929824561403,0.8641975308641975,0.8706467661691542,405.0
2.0,0.20689655172413793,0.18181818181818182,0.1935483870967742,33.0
accuracy,0.7745302713987474,0.7745302713987474,0.7745302713987474,0.7745302713987474
macro avg,0.4594023937463672,0.4706231237396549,0.46342736992922257,479.0
weighted avg,0.7811055691671089,0.7745302713987474,0.7773874786849525,479.0
