,precision,recall,f1-score,support
0.0,0.6346153846153846,0.5365853658536586,0.5814977973568282,246.0
1.0,0.7142857142857143,0.7327586206896551,0.7234042553191489,464.0
2.0,0.7612244897959184,0.8038793103448276,0.7819706498951783,464.0
accuracy,0.7197614991482112,0.7197614991482112,0.7197614991482112,0.7197614991482112
macro avg,0.7033751962323391,0.691074432296047,0.6956242341903852,1174.0
weighted avg,0.7161432021373614,0.7197614991482112,0.7168163664133113,1174.0
