,precision,recall,f1-score,support
0.0,0.8211920529801324,0.7560975609756098,0.7873015873015873,164.0
1.0,0.7660818713450293,0.8291139240506329,0.7963525835866261,158.0
accuracy,0.7919254658385093,0.7919254658385093,0.7919254658385093,0.7919254658385093
macro avg,0.7936369621625808,0.7926057425131213,0.7918270854441067,322.0
weighted avg,0.7941504110598023,0.7919254658385093,0.7917427593917615,322.0
