,precision,recall,f1-score,support
0.0,0.48736462093862815,0.9060402684563759,0.6338028169014085,149.0
1.0,0.9310344827586207,0.5709969788519638,0.7078651685393257,331.0
accuracy,0.675,0.675,0.675,0.675
macro avg,0.7091995518486244,0.7385186236541699,0.670833992720367,480.0
weighted avg,0.7933119631519979,0.675,0.6848749802183889,480.0
