,precision,recall,f1-score,support
0.0,0.7759398496240602,0.8557213930348259,0.8138801261829652,603.0
1.0,0.8388888888888889,0.7524916943521595,0.7933450087565674,602.0
accuracy,0.804149377593361,0.804149377593361,0.804149377593361,0.804149377593361
macro avg,0.8074143692564746,0.8041065436934927,0.8036125674697663,1205.0
weighted avg,0.8073882493231697,0.804149377593361,0.8036210882653789,1205.0
