,precision,recall,f1-score,support
0.0,0.5816091954022988,0.8241042345276873,0.6819407008086253,307.0
1.0,0.8071428571428572,0.44140625,0.5707070707070707,256.0
2.0,0.772020725388601,0.7268292682926829,0.7487437185929648,205.0
accuracy,0.6705729166666666,0.6705729166666666,0.6705729166666666,0.6705729166666666
macro avg,0.7202575926445857,0.6641132509401234,0.667130496702887,768.0
weighted avg,0.7076130769814327,0.6705729166666666,0.6626943588031456,768.0
