,precision,recall,f1-score,support
0.0,0.40454545454545454,0.34765625,0.37394957983193283,256.0
1.0,0.6712654614652712,0.8090596330275229,0.733749349973999,1744.0
2.0,0.6232339089481946,0.42780172413793105,0.5073482428115016,928.0
3.0,0.47717842323651455,0.4227941176470588,0.44834307992202727,272.0
accuracy,0.62875,0.62875,0.62875,0.62875
macro avg,0.5440558120488587,0.5018279312031282,0.5158475631348651,3200.0
weighted avg,0.6195013124322893,0.62875,0.6150495143310919,3200.0
