,precision,recall,f1-score,support
0.0,0.9777777777777777,0.990990990990991,0.9843400447427293,222.0
1.0,0.9829059829059829,0.9913793103448276,0.9871244635193134,232.0
2.0,0.9953051643192489,0.9724770642201835,0.9837587006960558,218.0
accuracy,0.9851190476190477,0.9851190476190477,0.9851190476190477,0.9851190476190477
macro avg,0.9853296416676698,0.9849491218520007,0.9850744029860329,672.0
weighted avg,0.9852341972060282,0.9851190476190477,0.9851127414004566,672.0
