,precision,recall,f1-score,support
0.0,0.9933774834437086,0.9966777408637874,0.9950248756218905,301.0
1.0,0.9968354430379747,0.9936908517350158,0.995260663507109,317.0
accuracy,0.9951456310679612,0.9951456310679612,0.9951456310679612,0.9951456310679612
macro avg,0.9951064632408416,0.9951842962994015,0.9951427695644997,618.0
weighted avg,0.9951512264718353,0.9951456310679612,0.9951458218348586,618.0
