,precision,recall,f1-score,support
0.0,1.0,1.0,1.0,104.0
1.0,1.0,1.0,1.0,53.0
accuracy,1.0,1.0,1.0,1.0
macro avg,1.0,1.0,1.0,157.0
weighted avg,1.0,1.0,1.0,157.0
