,precision,recall,f1-score,support
0.0,0.8764478764478765,0.8606635071090047,0.8684839789574366,1055.0
1.0,0.8656307129798904,0.90104662226451,0.8829836829836831,1051.0
2.0,0.9382239382239382,0.9337175792507204,0.9359653346172363,1041.0
3.0,0.8553639846743295,0.8578290105667628,0.8565947242206234,1041.0
4.0,0.828310502283105,0.8754826254826255,0.8512435476302205,1036.0
5.0,0.8996062992125984,0.8622641509433963,0.8805394990366088,1060.0
6.0,0.8679802955665025,0.8374524714828897,0.8524431543299468,1052.0
accuracy,0.8754089422028354,0.8754089422028354,0.8754089422028354,0.8754089422028354
macro avg,0.8759376584840343,0.8754937095857013,0.8754648459679651,7336.0
weighted avg,0.8760064129223123,0.8754089422028354,0.8754569046544407,7336.0
