,precision,recall,f1-score,support
0.0,0.9234563701309747,0.9350671718911471,0.9292255027813436,5806.0
1.0,0.9453702361976525,0.9354746200172067,0.9403963963963963,6974.0
accuracy,0.9352895148669796,0.9352895148669796,0.9352895148669796,0.9352895148669796
macro avg,0.9344133031643136,0.9352708959541769,0.9348109495888699,12780.0
weighted avg,0.9354146879673605,0.9352895148669796,0.9353214192188535,12780.0
