,precision,recall,f1-score,support
0.0,0.0,0.0,0.0,264.0
1.0,0.0,0.0,0.0,281.0
2.0,0.0,0.0,0.0,261.0
3.0,0.0,0.0,0.0,272.0
4.0,0.0,0.0,0.0,265.0
5.0,0.13358778625954199,1.0,0.23569023569023567,245.0
6.0,0.0,0.0,0.0,246.0
accuracy,0.13358778625954199,0.13358778625954199,0.13358778625954199,0.13358778625954199
macro avg,0.019083969465648856,0.14285714285714285,0.03367003367003367,1834.0
weighted avg,0.017845696637725072,0.13358778625954199,0.03148533682884828,1834.0
