,precision,recall,f1-score,support
0.0,0.5611510791366906,0.5492957746478874,0.5551601423487544,142.0
1.0,0.5524475524475524,0.5642857142857143,0.558303886925795,140.0
accuracy,0.5567375886524822,0.5567375886524822,0.5567375886524822,0.5567375886524822
macro avg,0.5567993157921215,0.5567907444668008,0.5567320146372747,282.0
weighted avg,0.5568301793619411,0.5567375886524822,0.5567208666068597,282.0
