,precision,recall,f1-score,support
0.0,0.9848484848484849,0.9963931469792606,0.9905871806364859,1109.0
1.0,0.9964539007092199,0.9851007887817704,0.9907448215072719,1141.0
accuracy,0.9906666666666667,0.9906666666666667,0.9906666666666667,0.9906666666666667
macro avg,0.9906511927788524,0.9907469678805155,0.9906660010718789,2250.0
weighted avg,0.9907337201805289,0.9906666666666667,0.9906671220736267,2250.0
