,precision,recall,f1-score,support
0.0,0.958041958041958,1.0,0.9785714285714286,137.0
1.0,1.0,0.9586206896551724,0.9788732394366197,145.0
accuracy,0.9787234042553191,0.9787234042553191,0.9787234042553191,0.9787234042553191
macro avg,0.979020979020979,0.9793103448275862,0.9787223340040242,282.0
weighted avg,0.9796161285522988,0.9787234042553191,0.9787266150092042,282.0
