,precision,recall,f1-score,support
0.0,0.9695431472081218,0.9695431472081218,0.9695431472081218,197.0
1.0,0.9662921348314607,0.9662921348314607,0.9662921348314607,178.0
accuracy,0.968,0.968,0.968,0.968
macro avg,0.9679176410197913,0.9679176410197913,0.9679176410197913,375.0
weighted avg,0.968,0.968,0.968,375.0
