,precision,recall,f1-score,support
0.0,0.9357366771159875,0.9004524886877828,0.9177555726364336,663.0
1.0,0.9212481426448736,0.9393939393939394,0.930232558139535,660.0
2.0,0.9491525423728814,0.9609984399375975,0.9550387596899224,641.0
3.0,0.9048295454545454,0.92992700729927,0.9172066234701223,685.0
4.0,0.9095092024539877,0.9294670846394985,0.9193798449612404,638.0
5.0,0.92776886035313,0.8757575757575757,0.9010132501948558,660.0
6.0,0.8931888544891641,0.9043887147335423,0.898753894080997,638.0
accuracy,0.9199563794983643,0.9199563794983643,0.9199563794983643,0.9199563794983643
macro avg,0.9202048321263671,0.9200550357784582,0.919911500453301,4585.0
weighted avg,0.9201921521338482,0.9199563794983643,0.9198538463916849,4585.0
