,precision,recall,f1-score,support
0.0,0.9175531914893617,0.4907539118065434,0.6394810009267841,1406.0
1.0,0.5582460732984293,0.6066856330014224,0.5814587593728698,1406.0
2.0,0.7254901960784313,1.0,0.8409090909090908,1406.0
accuracy,0.6991465149359887,0.6991465149359887,0.6991465149359887,0.6991465149359887
macro avg,0.7337631536220742,0.6991465149359887,0.6872829504029149,4218.0
weighted avg,0.7337631536220741,0.6991465149359887,0.6872829504029149,4218.0
