,precision,recall,f1-score,support
0.0,0.7638190954773869,0.7125,0.7372675828617622,640.0
1.0,0.7306002928257687,0.7796875,0.7543461829176115,640.0
accuracy,0.74609375,0.74609375,0.74609375,0.74609375
macro avg,0.7472096941515778,0.74609375,0.7458068828896869,1280.0
weighted avg,0.7472096941515778,0.74609375,0.7458068828896869,1280.0
