,precision,recall,f1-score,support
0.0,0.828125,0.9093137254901961,0.8668224299065421,408.0
1.0,0.8960674157303371,0.8055555555555556,0.8484042553191491,396.0
accuracy,0.8582089552238806,0.8582089552238806,0.8582089552238806,0.8582089552238806
macro avg,0.8620962078651686,0.8574346405228759,0.8576133426128456,804.0
weighted avg,0.8615891749119571,0.8582089552238806,0.8577507916769307,804.0
