,precision,recall,f1-score,support
0.0,0.9349112426035503,0.4098573281452659,0.5698827772768259,771.0
1.0,0.6224066390041494,0.9715025906735751,0.7587253414264037,772.0
accuracy,0.6908619572261827,0.6908619572261827,0.6908619572261827,0.6908619572261827
macro avg,0.7786589408038498,0.6906799594094205,0.6643040593516147,1543.0
weighted avg,0.7785576755402078,0.6908619572261827,0.6643652526646899,1543.0
