,precision,recall,f1-score,support
0.0,0.9305555555555556,0.9571428571428572,0.943661971830986,70.0
1.0,0.985981308411215,0.9768518518518519,0.9813953488372094,216.0
accuracy,0.972027972027972,0.972027972027972,0.972027972027972,0.972027972027972
macro avg,0.9582684319833853,0.9669973544973545,0.9625286603340977,286.0
weighted avg,0.9724155647052845,0.972027972027972,0.9721599069126092,286.0
