,precision,recall,f1-score,support
0.0,0.9603658536585366,0.987460815047022,0.973724884080371,319.0
1.0,0.8741007194244604,0.8966789667896679,0.8852459016393442,271.0
2.0,0.9344660194174758,0.8995327102803738,0.9166666666666667,428.0
accuracy,0.9263261296660118,0.9263261296660118,0.9263261296660118,0.9263261296660118
macro avg,0.9229775308334909,0.9278908307056879,0.9252124841287941,1018.0
weighted avg,0.9265122383023394,0.9263261296660118,0.9261819358538644,1018.0
