,precision,recall,f1-score,support
0.0,1.0,1.0,1.0,99.0
1.0,0.9921875,1.0,0.996078431372549,127.0
2.0,1.0,1.0,1.0,93.0
3.0,1.0,0.9914529914529915,0.9957081545064378,117.0
accuracy,0.9977064220183486,0.9977064220183486,0.9977064220183486,0.9977064220183486
macro avg,0.998046875,0.9978632478632479,0.9979466464697467,436.0
weighted avg,0.9977243405963303,0.9977064220183486,0.9977059973889151,436.0
