,precision,recall,f1-score,support
0.0,0.6534954407294833,0.38392857142857145,0.48368953880764914,560.0
1.0,0.7996918335901386,0.9267857142857143,0.858560794044665,560.0
2.0,0.6210826210826211,0.7785714285714286,0.6909667194928685,560.0
accuracy,0.6964285714285714,0.6964285714285714,0.6964285714285714,0.6964285714285714
macro avg,0.6914232984674143,0.6964285714285715,0.6777390174483942,1680.0
weighted avg,0.6914232984674143,0.6964285714285714,0.6777390174483942,1680.0
