,precision,recall,f1-score,support
0.0,0.6241610738255033,0.4689075630252101,0.5355086372360844,595.0
1.0,0.7854718262050238,0.8732075471698113,0.8270192994996426,1325.0
accuracy,0.7479166666666667,0.7479166666666667,0.7479166666666667,0.7479166666666667
macro avg,0.7048164500152636,0.6710575550975106,0.6812639683678635,1920.0
weighted avg,0.7354822961707453,0.7479166666666667,0.7366813598919253,1920.0
