,precision,recall,f1-score,support
0.0,0.7070707070707071,0.7381370826010545,0.7222699914015477,569.0
1.0,0.5,0.6064516129032258,0.5481049562682215,465.0
2.0,0.531021897810219,0.5705882352941176,0.5500945179584121,510.0
3.0,0.37616822429906543,0.30666666666666664,0.3378803777544596,525.0
4.0,0.7551622418879056,0.6336633663366337,0.6890982503364738,404.0
accuracy,0.5701577031945007,0.5701577031945007,0.5701577031945007,0.5701577031945007
macro avg,0.5738846142135794,0.5711013927603397,0.569489618743823,2473.0
weighted avg,0.5694372275318104,0.5701577031945007,0.5669921251063569,2473.0
