,precision,recall,f1-score,support
0.0,0.7531380753138075,0.625,0.683111954459203,576.0
1.0,0.7090909090909091,0.8767985611510791,0.784077201447527,1112.0
2.0,0.9391239792130661,0.8366402116402116,0.8849247988807276,1512.0
accuracy,0.8125,0.8125,0.8125,0.8125
macro avg,0.8004509878725942,0.7794795909304302,0.7840379849291526,3200.0
weighted avg,0.82571002464375,0.8125,0.813553946776816,3200.0
