,precision,recall,f1-score,support
0.0,0.7036290322580645,0.6101398601398601,0.653558052434457,572.0
1.0,0.7544052863436124,0.8233173076923077,0.7873563218390806,832.0
accuracy,0.7364672364672364,0.7364672364672364,0.7364672364672364,0.7364672364672364
macro avg,0.7290171593008384,0.716728583916084,0.7204571871367688,1404.0
weighted avg,0.7337186643087595,0.7364672364672364,0.7328459157853451,1404.0
