,precision,recall,f1-score,support
0.0,0.6312849162011173,0.7724609375,0.6947738252086079,1024.0
1.0,0.7069182389937106,0.548828125,0.6179219351291919,1024.0
accuracy,0.66064453125,0.66064453125,0.66064453125,0.66064453125
macro avg,0.669101577597414,0.66064453125,0.6563478801688999,2048.0
weighted avg,0.669101577597414,0.66064453125,0.6563478801688999,2048.0
