,precision,recall,f1-score,support
0.0,0.9075907590759076,0.9963768115942029,0.9499136442141624,276.0
1.0,0.9579288025889967,0.9641693811074918,0.961038961038961,307.0
2.0,0.9950738916256158,0.9287356321839081,0.9607609988109393,435.0
accuracy,0.9577603143418467,0.9577603143418467,0.9577603143418467,0.9577603143418467
macro avg,0.95353115109684,0.9630939416285343,0.9572378680213541,1018.0
weighted avg,0.960153570488129,0.9577603143418467,0.9579038912817568,1018.0
