,precision,recall,f1-score,support
0.0,0.9888268156424581,1.0,0.9943820224719102,354.0
1.0,1.0,0.9716312056737588,0.9856115107913669,141.0
accuracy,0.9919191919191919,0.9919191919191919,0.9919191919191919,0.9919191919191919
macro avg,0.994413407821229,0.9858156028368794,0.9899967666316385,495.0
weighted avg,0.9920094802776367,0.9919191919191919,0.9918837555083616,495.0
