,precision,recall,f1-score,support
0.0,0.9494949494949495,0.8392857142857143,0.8909952606635071,112.0
1.0,0.8217821782178217,0.9431818181818182,0.8783068783068783,88.0
accuracy,0.885,0.885,0.885,0.885
macro avg,0.8856385638563856,0.8912337662337663,0.8846510694851927,200.0
weighted avg,0.8933013301330132,0.885,0.8854123724265903,200.0
