,precision,recall,f1-score,support
0.0,0.9761904761904762,0.9425287356321839,0.95906432748538,87.0
1.0,0.967741935483871,0.9868421052631579,0.9771986970684038,152.0
accuracy,0.9707112970711297,0.9707112970711297,0.9707112970711297,0.9707112970711297
macro avg,0.9719662058371736,0.9646854204476709,0.9681315122768919,239.0
weighted avg,0.970817345699246,0.9707112970711297,0.9705974830360897,239.0
