,precision,recall,f1-score,support
0.0,0.7126436781609196,0.465,0.5627836611195158,400.0
1.0,0.6029684601113172,0.8125,0.6922257720979765,400.0
accuracy,0.63875,0.63875,0.63875,0.63875
macro avg,0.6578060691361184,0.63875,0.6275047166087462,800.0
weighted avg,0.6578060691361185,0.63875,0.6275047166087462,800.0
