,precision,recall,f1-score,support
0.0,0.9664429530201343,0.9863013698630136,0.9762711864406781,146.0
1.0,0.9939577039274925,0.9850299401197605,0.9894736842105264,334.0
accuracy,0.9854166666666667,0.9854166666666667,0.9854166666666667,0.9854166666666667
macro avg,0.9802003284738134,0.9856656549913871,0.9828724353256022,480.0
weighted avg,0.9855886338598376,0.9854166666666667,0.9854579244721975,480.0
