,precision,recall,f1-score,support
0.0,0.9962825278810409,1.0,0.9981378026070763,268.0
1.0,0.996415770609319,0.996415770609319,0.996415770609319,279.0
2.0,1.0,0.9911504424778761,0.9955555555555555,113.0
3.0,1.0,1.0,1.0,180.0
accuracy,0.9976190476190476,0.9976190476190476,0.9976190476190476,0.9976190476190476
macro avg,0.99817457462259,0.9968915532717988,0.9975272821929877,840.0
weighted avg,0.997623473181094,0.9976190476190476,0.9976175105672312,840.0
