,precision,recall,f1-score,support
0.0,0.9790940766550522,1.0,0.9894366197183099,281.0
1.0,0.9978308026030369,0.9935205183585313,0.9956709956709956,463.0
2.0,0.9959128065395095,0.9905149051490515,0.9932065217391305,738.0
accuracy,0.9932523616734144,0.9932523616734144,0.9932523616734144,0.9932523616734144
macro avg,0.9909458952658662,0.9946784745025276,0.992771379042812,1482.0
weighted avg,0.9933230420859877,0.9932523616734144,0.993261655991899,1482.0
