,precision,recall,f1-score,support
0.0,0.8688524590163934,0.9906542056074766,0.9257641921397379,107.0
1.0,0.9111111111111111,0.9461538461538461,0.9283018867924527,130.0
2.0,0.9881656804733728,0.9329608938547486,0.9597701149425287,179.0
3.0,0.984,0.9919354838709677,0.9879518072289156,124.0
4.0,0.9897959183673469,0.9509803921568627,0.9700000000000001,102.0
5.0,0.9622641509433962,0.9386503067484663,0.9503105590062112,163.0
6.0,0.9767441860465116,0.96,0.9682997118155618,175.0
accuracy,0.9561224489795919,0.9561224489795919,0.9561224489795919,0.9561224489795919
macro avg,0.9544190722797331,0.9587621611989098,0.9557711817036296,980.0
weighted avg,0.9582120277544028,0.9561224489795919,0.9564632236722498,980.0
