,precision,recall,f1-score,support
0.0,0.9439655172413793,0.9882671480144405,0.9656084656084657,1108.0
1.0,0.9890572390572391,0.9475806451612904,0.9678747940691927,1240.0
accuracy,0.9667802385008518,0.9667802385008518,0.9667802385008518,0.9667802385008518
macro avg,0.9665113781493092,0.9679238965878654,0.9667416298388292,2348.0
weighted avg,0.9677788626637244,0.9667802385008518,0.9668053341311664,2348.0
